"","x"
"105678","7"
"122883","4"
"98736","4"
"93553","9"
"48051","9"
"25355","4"
"3378","2"
"12328","2"
"82380","2"
"16137","2"
"124315","2"
"96319","2"
"62146","4"
"82629","4"
"42704","4"
"4538","4"
"113443","3"
"22845","2"
"92240","2"
"4961","2"
"93205","2"
"3441","2"
"93004","11"
"73514","13"
"120561","4"
"50529","2"
"61548","2"
"108214","4"
"109682","4"
"699","2"
"51960","2"
"106027","11"
"59326","2"
"108236","4"
"117425","4"
"67329","2"
"88984","2"
"78736","2"
"78959","2"
"5478","2"
"80000","4"
"43279","11"
"69912","4"
"115172","4"
"118663","2"
"16900","5"
"78545","2"
"47680","2"
"86241","4"
"43494","2"
"77017","4"
"50873","2"
"51881","9"
"101997","10"
"60569","4"
"109468","4"
"20927","2"
"106902","2"
"79684","2"
"59966","2"
"32179","4"
"60838","2"
"16619","2"
"105207","2"
"14813","4"
"74574","4"
"64915","10"
"7036","2"
"70973","2"
"13020","2"
"42964","4"
"112877","4"
"121042","2"
"65076","2"
"25748","2"
"36809","3"
"101014","4"
"67552","4"
"90009","14"
"42752","9"
"43177","2"
"75853","2"
"73583","4"
"97279","2"
"122591","4"
"75014","4"
"55864","2"
"9275","2"
"34822","4"
"110669","4"
"56062","12"
"59141","11"
"13598","11"
"119949","4"
"123368","4"
"75222","4"
"25337","2"
"21566","2"
"85486","2"
"12235","2"
"36099","2"
"62963","2"
"77374","2"
"6583","2"
"94317","4"
"73351","2"
"101897","5"
"27165","2"
"11145","4"
"39418","2"
"95480","2"
"58926","4"
"35921","2"
"984","2"
"93157","3"
"72231","2"
"99804","2"
"97521","2"
"35584","2"
"6801","2"
"57156","2"
"4864","2"
"52060","2"
"9649","2"
"16163","2"
"120946","2"
"56707","2"
"122044","2"
"96372","2"
"56409","2"
"100705","4"
"101862","2"
"37944","4"
"64767","2"
"117888","2"
"37442","2"
"73550","2"
"85082","2"
"35357","2"
"86656","2"
"84015","2"
"9631","4"
"47035","4"
"95764","2"
"63410","2"
"74567","2"
"59480","2"
"106103","2"
"119668","4"
"4213","2"
"29773","4"
"58482","2"
"70545","2"
"114021","4"
"73419","2"
"28511","5"
"114633","2"
"59834","2"
"52994","2"
"96147","2"
"48244","2"
"110218","2"
"34857","2"
"35881","4"
"12194","2"
"27413","4"
"21641","4"
"99055","2"
"40656","4"
"107228","4"
"72308","2"
"69621","2"
"14284","2"
"116665","13"
"73663","2"
"47185","4"
"111206","2"
"64573","2"
"59852","2"
"52175","2"
"13540","2"
"38147","2"
"68324","3"
"55535","2"
"1887","3"
"31486","4"
"83732","4"
"122996","4"
"115977","4"
"55731","10"
"92091","4"
"64733","2"
"58226","2"
"82037","2"
"75656","2"
"33759","4"
"115630","2"
"50973","2"
"40079","4"
"59040","4"
"11944","2"
"89405","2"
"31164","2"
"19984","4"
"88639","2"
"122518","2"
"5895","4"
"100216","6"
"105787","4"
"37345","2"
"115536","9"
"7659","4"
"5472","4"
"117063","4"
"99322","4"
"48751","2"
"42261","2"
"6521","2"
"30733","2"
"106383","4"
"92656","4"
"81645","4"
"101803","2"
"1120","2"
"71831","4"
"20124","2"
"59522","2"
"111681","4"
"103248","4"
"39986","2"
"88032","2"
"42731","4"
"82526","4"
"49832","2"
"47477","2"
"98367","4"
"21896","2"
"23920","9"
"22246","4"
"22510","2"
"19572","2"
"7193","2"
"18380","13"
"60905","4"
"17425","2"
"74631","4"
"113343","4"
"70380","2"
"94958","2"
"92648","2"
"94434","2"
"86264","2"
"64679","2"
"63070","4"
"85308","4"
"38082","4"
"117291","3"
"70916","9"
"48506","2"
"112327","4"
"78938","11"
"82509","2"
"49027","2"
"80627","4"
"34752","4"
"41055","2"
"35871","3"
"65646","2"
"47926","2"
"11767","4"
"85653","2"
"31722","2"
"98300","4"
"29","2"
"33001","2"
"19556","2"
"34565","2"
"70533","4"
"62558","2"
"95647","2"
"114614","4"
"49178","4"
"113464","4"
"49846","4"
"111919","2"
"25240","2"
"18653","2"
"47347","10"
"10851","2"
"67800","2"
"102114","2"
"70569","4"
"76098","4"
"85428","2"
"68951","11"
"118210","2"
"107285","2"
"7806","4"
"102872","4"
"23583","2"
"75646","11"
"24271","2"
"26224","11"
"67976","2"
"117424","3"
"26283","2"
"29420","3"
"26162","2"
"28339","2"
"107025","2"
"123326","2"
"39800","4"
"94124","2"
"114617","3"
"79026","2"
"46434","4"
"80402","4"
"117278","2"
"124072","4"
"92539","2"
"26166","2"
"105589","4"
"79571","6"
"46750","4"
"112577","2"
"72822","2"
"67780","2"
"123442","4"
"34399","2"
"18837","2"
"23472","12"
"67434","10"
"78460","4"
"55640","2"
"59391","4"
"83501","2"
"15753","4"
"30006","10"
"73107","2"
"106958","13"
"3322","4"
"94461","4"
"28089","2"
"15563","2"
"15195","2"
"52261","2"
"74156","2"
"105128","4"
"80493","2"
"117907","9"
"94028","2"
"27977","2"
"52506","9"
"30999","2"
"111789","2"
"10702","2"
"92230","4"
"102693","4"
"35297","2"
"48875","2"
"71052","4"
"106039","2"
"108293","3"
"27884","4"
"67449","2"
"1097","2"
"8298","4"
"66957","4"
"30318","3"
"5830","2"
"98503","4"
"31432","11"
"50891","4"
"92850","2"
"34181","2"
"92234","4"
"19786","4"
"7225","2"
"56171","4"
"15072","2"
"124547","2"
"12833","4"
"66201","2"
"43011","2"
"117608","2"
"77965","2"
"97946","4"
"28086","2"
"42582","2"
"49449","2"
"51940","10"
"46342","2"
"34007","2"
"83411","2"
"85388","2"
"98893","2"
"53940","2"
"9478","2"
"22789","4"
"54971","2"
"109568","4"
"24297","4"
"109471","2"
"26882","2"
"116637","2"
"26944","2"
"97274","2"
"89048","2"
"3138","2"
"120087","2"
"69274","2"
"24845","4"
"22964","2"
"69328","2"
"99229","2"
"106341","2"
"93687","4"
"1371","12"
"86550","4"
"103561","2"
"106138","2"
"110723","4"
"33811","2"
"19147","4"
"65236","2"
"120354","4"
"77686","2"
"122014","2"
"107075","4"
"122957","4"
"47664","4"
"53176","2"
"65064","4"
"12220","2"
"115123","2"
"17707","4"
"76268","4"
"117967","2"
"39276","4"
"42377","2"
"123660","12"
"75776","4"
"110941","2"
"17129","2"
"63139","2"
"375","2"
"21888","4"
"44355","4"
"1543","9"
"24373","2"
"66411","2"
"47011","4"
"108325","4"
"83940","4"
"39483","2"
"13979","2"
"77613","4"
"106781","2"
"21251","2"
"48476","2"
"13358","11"
"58901","4"
"32198","2"
"44976","4"
"81498","4"
"21642","2"
"155","4"
"104652","4"
"7606","2"
"70943","4"
"124582","2"
"68072","2"
"111613","12"
"27634","4"
"74907","2"
"11664","4"
"24951","2"
"91667","2"
"95628","4"
"90324","2"
"57480","2"
"39813","2"
"26775","2"
"72591","2"
"115018","2"
"119415","2"
"22465","4"
"9167","2"
"67141","4"
"101612","2"
"102685","4"
"110362","2"
"62886","4"
"7674","2"
"35236","2"
"17349","2"
"35758","4"
"118365","4"
"97725","2"
"2954","2"
"88492","4"
"111154","2"
"72348","9"
"119682","2"
"45834","2"
"121837","2"
"73661","4"
"70571","2"
"106708","2"
"34769","2"
"93843","10"
"56425","4"
"102427","2"
"50824","2"
"28896","4"
"113615","4"
"103996","2"
"61170","9"
"38839","2"
"87278","2"
"99288","9"
"79248","4"
"100493","2"
"34043","4"
"30399","4"
"7527","4"
"13581","4"
"93196","2"
"48767","2"
"13458","4"
"110631","4"
"122829","4"
"102951","2"
"111284","7"
"98000","2"
"65722","4"
"51677","4"
"65705","2"
"56161","2"
"51280","4"
"12412","2"
"81439","2"
"91106","4"
"105260","2"
"113278","9"
"33047","4"
"14770","2"
"89114","9"
"22055","2"
"31669","4"
"34316","4"
"110444","2"
"112426","2"
"112548","2"
"114229","4"
"78245","2"
"1263","4"
"16328","4"
"91085","4"
"1879","3"
"13152","2"
"69243","2"
"57401","4"
"44846","2"
"106678","2"
"115401","2"
"39425","2"
"46627","4"
"81194","2"
"87100","2"
"84086","4"
"58702","9"
"9454","4"
"41458","2"
"80946","3"
"102752","4"
"3763","4"
"123853","2"
"89726","2"
"58481","2"
"124233","2"
"76684","4"
"69242","4"
"17848","4"
"57036","9"
"31144","2"
"97785","4"
"113884","4"
"29046","9"
"117871","2"
"27829","9"
"76481","2"
"119206","2"
"39597","2"
"66337","4"
"86993","4"
"15881","11"
"10735","2"
"4037","2"
"26703","4"
"12382","2"
"40701","12"
"41177","2"
"71450","4"
"91481","2"
"70808","2"
"58396","2"
"28705","4"
"6147","2"
"82974","4"
"24433","4"
"62625","4"
"4806","2"
"76040","10"
"92322","4"
"113681","2"
"123874","2"
"93972","2"
"44304","4"
"97807","11"
"54447","2"
"42379","4"
"9867","10"
"40060","4"
"7604","4"
"20576","2"
"75183","2"
"9810","4"
"63177","3"
"118316","4"
"13708","2"
"119322","2"
"69035","4"
"79756","2"
"34584","4"
"60422","4"
"48626","2"
"99630","2"
"44093","2"
"61627","2"
"10511","2"
"83133","4"
"5768","4"
"23297","2"
"94720","4"
"108911","2"
"57631","2"
"11271","4"
"35657","2"
"65099","2"
"87256","11"
"26093","2"
"63737","2"
"65708","2"
"91873","2"
"22029","4"
"44682","2"
"91733","4"
"54454","2"
"67510","2"
"32301","2"
"83514","11"
"76297","2"
"22160","2"
"60233","2"
"26838","2"
"64272","2"
"48797","2"
"54189","4"
"79502","2"
"109992","2"
"52620","2"
"22034","2"
"52854","4"
"35856","4"
"71282","2"
"52341","4"
"46421","2"
"107407","2"
"84670","2"
"106955","9"
"120989","2"
"5833","4"
"4001","4"
"47384","2"
"59529","4"
"113543","2"
"59262","4"
"113149","4"
"76500","2"
"79453","2"
"112447","4"
"54091","4"
"95051","4"
"50443","4"
"26714","9"
"25104","2"
"115981","2"
"120081","2"
"44561","2"
"10828","2"
"37171","4"
"100874","4"
"113547","2"
"108496","4"
"111712","4"
"122496","2"
"108821","4"
"93872","13"
"42554","10"
"39476","2"
"46588","2"
"44170","2"
"46426","2"
"19869","2"
"15918","2"
"43109","2"
"95724","4"
"69275","2"
"115778","2"
"64429","4"
"24913","2"
"107632","2"
"620","2"
"3664","2"
"60854","9"
"17737","10"
"110032","2"
"109390","2"
"11818","4"
"76140","2"
"57411","2"
"77290","2"
"25712","2"
"85930","4"
"55262","2"
"47859","2"
"75967","2"
"20236","2"
"29049","4"
"112640","4"
"123068","2"
"58726","4"
"7919","4"
"60214","10"
"15727","2"
"85739","4"
"124519","11"
"113320","2"
"35112","2"
"54422","4"
"13158","4"
"101479","10"
"75803","4"
"43914","2"
"43311","4"
"122006","4"
"25824","11"
"82585","2"
"85135","12"
"15057","2"
"33278","2"
"78407","2"
"14772","2"
"115451","4"
"61467","2"
"42674","2"
"19808","2"
"85007","2"
"108537","2"
"48228","2"
"41744","9"
"16082","12"
"46916","2"
"107660","4"
"60179","4"
"12945","4"
"22780","11"
"107168","4"
"44222","4"
"99736","2"
"123581","2"
"115351","4"
"124278","4"
"114169","2"
"41740","2"
"9013","3"
"43679","4"
"17739","3"
"91478","2"
"51874","2"
"64683","2"
"77739","5"
"62017","2"
"71072","2"
"694","4"
"98545","2"
"86058","2"
"70334","2"
"102612","4"
"7957","4"
"92383","2"
"74857","4"
"32645","3"
"102498","2"
"63677","6"
"75945","2"
"10920","4"
"92284","2"
"20803","4"
"11732","2"
"28733","4"
"14969","4"
"113399","2"
"8581","2"
"115556","2"
"89701","4"
"29247","4"
"94044","2"
"111225","2"
"32800","4"
"60630","2"
"93099","4"
"28610","2"
"116751","2"
"2100","4"
"115710","2"
"41383","2"
"11758","4"
"99752","2"
"44260","6"
"63837","2"
"42994","2"
"73741","11"
"18657","9"
"76915","4"
"96020","2"
"122066","9"
"10404","4"
"82621","9"
"2811","4"
"88021","2"
"44811","4"
"27527","2"
"35582","2"
"98103","2"
"70119","4"
"1897","2"
"10924","4"
"85495","2"
"111618","2"
"90403","2"
"5967","4"
"80355","4"
"94367","2"
"34557","2"
"50215","4"
"45680","12"
"99218","2"
"105702","4"
"23919","4"
"74690","2"
"90011","4"
"82047","4"
"36387","11"
"87458","2"
"104215","4"
"88684","2"
"116963","4"
"72597","2"
"123651","6"
"122789","4"
"124049","11"
"29655","2"
"60536","2"
"122834","2"
"58339","2"
"16844","2"
"30270","2"
"109145","2"
"42348","4"
"86216","2"
"4925","2"
"53456","2"
"69220","4"
"97117","4"
"8631","2"
"96125","2"
"12548","2"
"79132","2"
"82646","2"
"116376","2"
"10344","4"
"39326","4"
"107277","2"
"94033","11"
"39284","10"
"47907","4"
"20778","2"
"97917","4"
"90850","10"
"7071","4"
"67598","4"
"73382","4"
"118390","3"
"51114","2"
"91922","2"
"1673","4"
"45718","2"
"110090","13"
"20100","4"
"52721","2"
"9972","2"
"69761","9"
"44487","2"
"9274","2"
"6957","2"
"32684","2"
"95315","2"
"18145","4"
"53316","4"
"72188","2"
"93098","2"
"49148","2"
"3272","4"
"11969","4"
"89368","2"
"78710","4"
"93950","2"
"40396","4"
"32386","4"
"110966","2"
"118348","2"
"34940","2"
"120916","2"
"116283","2"
"28563","4"
"125210","2"
"14942","2"
"1890","10"
"13083","2"
"90540","2"
"49351","2"
"69335","4"
"7939","2"
"24026","4"
"56396","4"
"23857","3"
"32782","2"
"40115","4"
"54559","3"
"76355","2"
"92919","2"
"99803","2"
"31606","2"
"8423","4"
"109331","2"
"25557","4"
"30293","10"
"94066","2"
"7020","2"
"49714","4"
"18870","2"
"50605","5"
"13849","2"
"53506","2"
"34983","4"
"65073","9"
"54709","4"
"24101","2"
"102707","2"
"100617","2"
"5479","2"
"66385","2"
"112695","9"
"85529","2"
"37485","2"
"17679","4"
"75022","2"
"108458","2"
"32854","2"
"94904","4"
"119162","2"
"9218","2"
"26394","4"
"30887","4"
"59408","11"
"123682","4"
"64045","4"
"68485","2"
"81995","4"
"74929","2"
"110984","2"
"100063","2"
"119576","4"
"25772","2"
"119670","2"
"73889","4"
"49303","3"
"12122","10"
"58771","4"
"44539","2"
"124751","4"
"117672","2"
"25771","2"
"98653","2"
"86890","2"
"121194","2"
"20966","2"
"117598","2"
"7594","2"
"50723","4"
"101086","4"
"86887","4"
"16237","4"
"2523","2"
"33007","2"
"21525","2"
"111452","2"
"56078","2"
"28805","9"
"58856","2"
"106094","2"
"42696","2"
"37416","2"
"42420","2"
"37642","2"
"20660","2"
"4742","12"
"37534","4"
"15774","4"
"73607","4"
"5660","4"
"28446","4"
"19023","2"
"85746","4"
"59756","10"
"93182","13"
"60750","2"
"61370","2"
"57615","4"
"102829","2"
"32204","2"
"91902","3"
"44501","2"
"78926","4"
"15521","2"
"117305","11"
"53919","2"
"45951","2"
"69374","2"
"49737","4"
"114932","2"
"87810","4"
"103071","2"
"6641","4"
"37436","10"
"42106","2"
"43050","4"
"55012","2"
"89187","2"
"1343","2"
"45553","4"
"54048","4"
"32651","10"
"102632","2"
"33939","10"
"100994","12"
"78218","2"
"6644","4"
"123903","2"
"125730","6"
"65648","4"
"75683","2"
"91998","2"
"116858","2"
"63226","13"
"125849","2"
"79551","4"
"38369","4"
"104834","2"
"48685","2"
"12257","4"
"59107","2"
"116350","2"
"40532","2"
"15009","4"
"105868","3"
"63829","4"
"77373","2"
"19898","4"
"46440","2"
"56817","4"
"63719","2"
"125691","4"
"71089","6"
"66099","2"
"89270","2"
"94751","4"
"36343","2"
"8653","2"
"9331","2"
"117310","4"
"20098","12"
"44857","2"
"87174","4"
"118175","3"
"49180","2"
"72373","2"
"125736","2"
"120504","2"
"50783","3"
"99816","2"
"2039","2"
"7294","4"
"82687","4"
"97048","2"
"119648","4"
"79942","2"
"97284","2"
"77512","2"
"54680","4"
"72957","2"
"118638","12"
"90455","4"
"29010","4"
"120930","4"
"22400","4"
"125735","2"
"50540","4"
"78064","2"
"65796","4"
"115748","10"
"37451","4"
"84344","4"
"75063","10"
"82885","2"
"92375","2"
"125035","2"
"5317","4"
"57689","2"
"71468","2"
"29933","2"
"95604","2"
"124492","6"
"74726","2"
"44696","9"
"101510","2"
"106494","2"
"37125","4"
"100744","4"
"103475","2"
"120250","4"
"25786","2"
"54580","4"
"5981","2"
"9358","4"
"68694","2"
"57086","2"
"52845","2"
"48058","4"
"6071","2"
"30983","4"
"91515","2"
"113593","2"
"31501","4"
"15114","9"
"41878","2"
"51955","4"
"74701","2"
"106102","2"
"15678","2"
"52823","2"
"60311","2"
"104791","12"
"67174","10"
"106532","4"
"28789","2"
"69525","2"
"49540","2"
"97817","2"
"33112","2"
"86567","2"
"31797","2"
"113468","2"
"4941","4"
"32962","4"
"29518","2"
"8488","2"
"99436","2"
"78529","2"
"1434","3"
"35911","2"
"44357","2"
"102202","4"
"100326","2"
"80193","4"
"18787","4"
"59066","4"
"75342","2"
"102225","2"
"1759","2"
"96691","2"
"57245","4"
"61069","10"
"121602","2"
"5919","2"
"121683","2"
"115331","4"
"89112","12"
"51808","2"
"16259","4"
"10564","10"
"72228","4"
"36833","2"
"74224","4"
"58306","10"
"903","11"
"85527","2"
"102013","9"
"30479","4"
"69324","2"
"84045","4"
"73047","4"
"9824","2"
"98614","12"
"37781","4"
"50773","4"
"102779","2"
"86995","2"
"116632","2"
"26897","2"
"54699","9"
"57890","2"
"29153","4"
"63029","2"
"63500","11"
"91491","4"
"34927","4"
"95430","4"
"114947","11"
"110027","2"
"42675","2"
"82021","2"
"97088","2"
"112601","2"
"59238","4"
"18685","2"
"53459","2"
"20148","4"
"49096","2"
"95059","6"
"58715","2"
"61300","4"
"80856","4"
"111422","2"
"3963","12"
"27211","2"
"117443","2"
"35217","2"
"93121","2"
"46228","4"
"77050","2"
"43753","4"
"34972","4"
"101820","2"
"13094","2"
"53683","2"
"39815","2"
"85897","2"
"69914","2"
"35036","4"
"76707","4"
"66273","2"
"75631","2"
"65806","2"
"102973","2"
"9783","4"
"124266","2"
"43271","4"
"76532","4"
"92274","2"
"71441","4"
"73281","2"
"103937","2"
"6603","4"
"107223","4"
"107242","2"
"106800","2"
"101672","11"
"90095","9"
"93339","2"
"107460","9"
"90429","12"
"6109","2"
"3930","4"
"4443","2"
"47915","2"
"88848","2"
"118151","2"
"123425","10"
"117059","2"
"32966","2"
"24442","2"
"112568","2"
"60443","4"
"59728","4"
"41297","2"
"44143","2"
"90928","4"
"77118","10"
"99421","4"
"34377","10"
"117086","4"
"120827","2"
"82970","4"
"63241","2"
"79935","2"
"74295","2"
"51268","4"
"63110","4"
"19663","2"
"111697","2"
"51205","2"
"84197","2"
"80272","2"
"76064","2"
"30879","2"
"112195","4"
"88739","2"
"99684","4"
"2110","4"
"93457","4"
"116412","2"
"2636","2"
"116155","2"
"18979","2"
"88477","4"
"68142","6"
"49147","2"
"106514","4"
"44463","4"
"33459","9"
"6695","2"
"35557","2"
"12090","11"
"33672","4"
"68897","10"
"79681","13"
"86154","4"
"42822","2"
"87971","2"
"104695","12"
"117956","4"
"33546","4"
"35542","4"
"38129","2"
"34603","2"
"41145","4"
"116231","2"
"13874","4"
"3337","2"
"60862","2"
"123921","2"
"83364","2"
"71577","11"
"31815","2"
"12775","2"
"88755","2"
"7100","2"
"80892","2"
"69455","2"
"106089","4"
"119821","4"
"4795","4"
"79229","2"
"84281","2"
"58373","2"
"125226","11"
"72776","2"
"118363","4"
"41845","2"
"19230","11"
"38095","2"
"47610","2"
"6322","10"
"5488","2"
"16595","10"
"87030","2"
"29289","4"
"49429","2"
"2094","4"
"111080","2"
"104060","10"
"33436","2"
"75078","4"
"114607","4"
"41953","2"
"26456","4"
"16643","12"
"122398","4"
"70371","2"
"8685","4"
"111614","2"
"10336","4"
"107544","4"
"55306","12"
"14407","2"
"73786","4"
"112244","2"
"38228","2"
