"","x"
"67034","11"
"116025","2"
"67518","2"
"50685","11"
"45943","4"
"40547","4"
"6123","9"
"17325","4"
"79684","2"
"44171","2"
"123980","4"
"88847","6"
"65109","2"
"95248","4"
"112865","2"
"25400","2"
"10563","4"
"79593","2"
"102378","9"
"11180","4"
"77769","2"
"24897","4"
"56817","4"
"122567","9"
"116535","11"
"93939","3"
"48091","4"
"34639","2"
"121918","2"
"91288","2"
"112076","2"
"65592","4"
"51995","2"
"118083","4"
"108395","10"
"40526","9"
"83916","4"
"58898","2"
"15662","4"
"60030","6"
"24347","2"
"38491","2"
"110372","2"
"56831","2"
"101482","4"
"63393","4"
"56488","4"
"80247","4"
"109367","2"
"1544","5"
"12029","2"
"32899","2"
"16555","2"
"12690","4"
"95768","2"
"848","4"
"91047","11"
"1227","2"
"23651","2"
"66152","2"
"31784","11"
"108005","2"
"106617","2"
"5554","2"
"93608","4"
"119807","2"
"51733","4"
"79462","2"
"5666","4"
"24400","2"
"80218","2"
"32966","2"
"93266","2"
"108703","2"
"51290","2"
"34169","4"
"18630","2"
"56728","2"
"109459","4"
"106843","2"
"70248","2"
"56033","2"
"52108","4"
"111041","4"
"107227","4"
"9027","2"
"61817","4"
"4595","2"
"85946","4"
"73625","4"
"15458","2"
"22488","4"
"55785","2"
"25119","2"
"3523","2"
"78003","11"
"29776","2"
"27922","2"
"16910","4"
"96283","2"
"5574","2"
"1102","2"
"60638","4"
"92880","2"
"71529","2"
"115003","4"
"100414","2"
"38858","2"
"113765","2"
"94653","2"
"81349","2"
"86448","2"
"83842","2"
"19753","2"
"111565","2"
"87273","2"
"42320","4"
"104058","4"
"19350","4"
"54610","2"
"20949","2"
"54735","5"
"98194","4"
"110095","4"
"54659","4"
"50298","2"
"120471","2"
"70090","4"
"64034","2"
"34218","4"
"105077","4"
"117366","4"
"13772","4"
"538","2"
"50182","2"
"32645","3"
"97648","2"
"15175","2"
"109262","2"
"111970","2"
"47906","4"
"123732","2"
"48570","2"
"55499","2"
"63595","4"
"32088","4"
"118847","2"
"10733","2"
"1888","10"
"17427","2"
"108016","9"
"25720","4"
"76057","2"
"20440","2"
"84151","5"
"17060","4"
"66002","2"
"59161","4"
"51723","2"
"92848","2"
"10460","2"
"113412","2"
"39673","13"
"4980","4"
"34081","2"
"9931","4"
"123101","2"
"92081","2"
"93624","2"
"105054","4"
"109830","2"
"80877","2"
"41265","3"
"40003","2"
"115969","2"
"28617","2"
"7550","2"
"48104","2"
"80585","2"
"50127","4"
"59472","4"
"24410","2"
"9680","2"
"43283","10"
"52628","4"
"83524","2"
"13560","2"
"102085","4"
"119552","2"
"102121","4"
"98743","2"
"38266","2"
"44774","2"
"81160","2"
"104796","10"
"120456","2"
"52653","2"
"35412","2"
"23140","2"
"34790","2"
"10082","4"
"76019","4"
"98159","2"
"16895","2"
"93525","2"
"87386","2"
"22947","4"
"56490","4"
"91005","4"
"123847","2"
"58708","2"
"62082","2"
"98697","2"
"59808","2"
"24496","4"
"38862","4"
"106758","5"
"50446","4"
"80604","2"
"103151","4"
"30654","4"
"15066","4"
"24345","4"
"26591","5"
"99000","2"
"69527","2"
"113993","2"
"93464","2"
"87330","2"
"31256","4"
"73870","2"
"123520","4"
"115442","2"
"71192","2"
"109822","2"
"22446","3"
"69531","2"
"113974","2"
"87063","2"
"83504","2"
"119862","2"
"26459","2"
"65477","2"
"25637","2"
"93747","4"
"47231","11"
"70907","2"
"82086","4"
"122188","4"
"55754","4"
"13610","4"
"100816","2"
"105961","4"
"9467","4"
"47362","4"
"14328","9"
"72652","2"
"81344","4"
"11645","4"
"68580","2"
"107079","2"
"34412","4"
"72362","2"
"95235","2"
"120057","4"
"30150","2"
"83490","13"
"38061","2"
"77380","2"
"31908","12"
"57283","11"
"2224","2"
"91097","4"
"100154","2"
"46321","2"
"103037","2"
"121726","4"
"96513","4"
"36185","2"
"75209","4"
"93423","2"
"92425","2"
"62937","2"
"36785","2"
"97265","2"
"79370","4"
"94192","2"
"26466","13"
"44486","4"
"103801","4"
"58586","4"
"124776","4"
"95367","2"
"85003","4"
"23593","2"
"50988","4"
"64334","2"
"21910","2"
"54971","2"
"103647","4"
"13042","2"
"106649","4"
"29829","4"
"106916","4"
"16205","4"
"46463","2"
"54016","2"
"105960","2"
"20578","2"
"39820","4"
"31832","4"
"63171","2"
"67496","4"
"74942","4"
"65298","4"
"40154","2"
"82954","2"
"17313","2"
"15864","2"
"79624","2"
"77239","4"
"37864","10"
"87051","11"
"2044","2"
"42895","2"
"56050","2"
"118927","13"
"81328","2"
"1695","4"
"1983","4"
"39491","2"
"675","2"
"15916","2"
"55035","2"
"46655","2"
"124414","2"
"120766","7"
"35763","2"
"82217","2"
"38525","13"
"4794","2"
"54900","4"
"74891","2"
"79645","2"
"111239","4"
"90094","2"
"54258","4"
"12498","5"
"117058","2"
"9625","2"
"94928","4"
"103967","10"
"84027","2"
"97718","3"
"48913","13"
"1985","4"
"125318","10"
"57236","2"
"28941","2"
"104345","2"
"113822","2"
"58811","4"
"102286","2"
"92440","2"
"48427","2"
"73335","4"
"121307","2"
"51592","2"
"49653","4"
"109882","2"
"11406","2"
"124191","10"
"79999","2"
"75369","2"
"118019","9"
"18810","2"
"38112","2"
"87536","4"
"12902","4"
"122411","4"
"73033","4"
"68957","2"
"60746","3"
"100941","2"
"90773","2"
"46401","4"
"47848","2"
"70006","2"
"51283","4"
"125645","2"
"64581","4"
"55371","2"
"32758","2"
"19877","2"
"102790","2"
"46871","2"
"53147","4"
"22020","2"
"34342","2"
"26567","2"
"103625","4"
"121720","4"
"35002","2"
"11432","2"
"14887","2"
"10009","2"
"21546","4"
"120339","4"
"60907","2"
"29630","2"
"51420","2"
"40494","2"
"79912","2"
"53447","2"
"31009","2"
"15914","4"
"45876","2"
"1591","2"
"47603","4"
"56267","2"
"33913","2"
"5639","2"
"73427","2"
"112291","2"
"113868","4"
"50418","2"
"56241","2"
"39196","2"
"37694","4"
"52622","4"
"28848","2"
"80136","2"
"106493","4"
"112199","2"
"106282","2"
"108661","4"
"52746","2"
"69044","4"
"56863","2"
"9640","9"
"21586","4"
"40205","4"
"92667","2"
"47117","4"
"7921","2"
"2762","4"
"46796","2"
"75830","4"
"5676","4"
"94828","2"
"105544","2"
"78778","4"
"32524","2"
"98336","2"
"26494","4"
"27856","2"
"65914","2"
"38082","4"
"84538","2"
"97275","9"
"24938","4"
"122734","4"
"35843","2"
"79018","2"
"16756","2"
"38057","4"
"45803","2"
"116618","2"
"123769","2"
"7405","2"
"100679","11"
"61843","10"
"69847","13"
"36550","4"
"119861","2"
"18827","4"
"114610","2"
"58627","4"
"97721","4"
"96334","2"
"101578","4"
"115472","2"
"94518","3"
"41424","5"
"124689","2"
"15030","2"
"36587","2"
"103752","4"
"34870","4"
"11490","4"
"97070","2"
"82299","4"
"125596","4"
"93063","4"
"66404","2"
"27132","10"
"44142","2"
"51215","2"
"103792","2"
"13531","4"
"16137","2"
"68243","11"
"80441","11"
"83575","2"
"20076","2"
"38993","2"
"94441","4"
"17671","2"
"62935","4"
"4053","2"
"116802","2"
"12297","2"
"72862","4"
"31827","4"
"90695","2"
"69023","2"
"3236","4"
"20206","4"
"68922","2"
"90643","2"
"70759","2"
"90901","2"
"54515","2"
"21515","2"
"12555","4"
"111004","4"
"24705","13"
"66808","2"
"78088","4"
"6380","4"
"115691","4"
"1819","4"
"28383","2"
"99076","2"
"3864","4"
"10844","4"
"87442","2"
"30012","5"
"115732","11"
"91399","4"
"86537","4"
"82687","4"
"51578","2"
"94155","11"
"41231","2"
"50570","2"
"68775","2"
"1441","2"
"14898","2"
"10019","4"
"73249","12"
"46477","2"
"116741","2"
"68847","2"
"27611","2"
"91644","2"
"116287","2"
"41421","2"
"100220","4"
"72763","4"
"39400","4"
"25561","3"
"113617","2"
"23958","4"
"121087","2"
"14134","2"
"89209","4"
"22073","4"
"15473","2"
"9547","4"
"100072","2"
"13574","4"
"16870","4"
"121460","13"
"32613","2"
"113917","4"
"53923","3"
"37793","2"
"41578","4"
"56877","4"
"55601","4"
"102079","11"
"11802","2"
"118670","2"
"36098","4"
"23505","2"
"92299","2"
"43072","4"
"118042","12"
"35495","2"
"70100","4"
"79540","2"
"1202","4"
"57480","2"
"94933","2"
"89446","11"
"10026","4"
"120988","2"
"32915","10"
"88269","6"
"32410","12"
"5295","2"
"87104","2"
"9530","4"
"54161","2"
"18721","4"
"110307","2"
"103090","4"
"34570","2"
"8668","5"
"124973","2"
"68594","4"
"59814","4"
"12109","2"
"29890","2"
"81681","2"
"97699","2"
"81123","4"
"11977","2"
"95922","2"
"115975","4"
"121622","2"
"27555","11"
"124327","2"
"45734","12"
"77731","4"
"96538","4"
"105047","2"
"36563","2"
"8465","11"
"76107","2"
"79180","4"
"78567","4"
"101952","4"
"10329","2"
"70143","2"
"27980","2"
"49039","4"
"77038","4"
"53987","2"
"37713","4"
"15108","2"
"36400","4"
"48588","2"
"45919","4"
"17286","2"
"49727","2"
"39201","2"
"108915","4"
"28505","3"
"73944","2"
"53658","4"
"8088","2"
"69936","2"
"35544","4"
"123373","2"
"84738","4"
"15726","2"
"20191","4"
"91249","4"
"121793","2"
"112563","4"
"102830","2"
"84248","9"
"114280","2"
"33472","4"
"46475","11"
"118937","4"
"38304","2"
"108000","5"
"48781","2"
"7705","9"
"20574","2"
"36582","2"
"8140","9"
"18305","2"
"58975","2"
"112800","2"
"7386","2"
"66530","2"
"80450","4"
"65420","2"
"43076","2"
"76518","2"
"83135","4"
"110218","2"
"120521","13"
"56668","4"
"53670","4"
"11948","2"
"54269","4"
"62478","4"
"6439","4"
"48471","4"
"30997","4"
"87488","5"
"49986","4"
"86391","4"
"99538","2"
"7086","4"
"46458","5"
"60704","4"
"29948","2"
"34250","4"
"13103","4"
"10946","2"
"55696","11"
"94701","2"
"108728","2"
"1174","2"
"24043","2"
"36814","4"
"49660","2"
"10202","2"
"109663","4"
"48948","2"
"34075","4"
"43615","2"
"53451","2"
"6026","2"
"104880","2"
"1030","4"
"106929","10"
"3289","4"
"121019","4"
"83237","2"
"52916","2"
"106811","2"
"67098","2"
"103438","12"
"112452","2"
"62324","4"
"56378","10"
"94374","3"
"54507","2"
"68429","2"
"112500","4"
"16066","4"
"28125","2"
"68283","10"
"9584","2"
"88919","2"
"47977","4"
"71962","4"
"18736","6"
"19210","9"
"51090","3"
"114730","2"
"73018","2"
"60184","2"
"1584","2"
"49921","4"
"40454","2"
"124428","2"
"20613","2"
"32731","2"
"81110","2"
"84368","2"
"19420","2"
"56545","4"
"33221","2"
"86785","2"
"3343","4"
"36693","4"
"112429","2"
"27252","2"
"44434","3"
"51299","2"
"81413","2"
"116548","2"
"30455","6"
"79391","2"
"97181","2"
"122327","2"
"114283","4"
"49849","2"
"111354","4"
"26137","2"
"70168","4"
"50150","4"
"110985","13"
"99489","4"
"84429","2"
"35379","4"
"29528","4"
"114666","2"
"22749","2"
"120098","12"
"30336","2"
"35556","13"
"117647","4"
"45192","2"
"108336","2"
"17153","2"
"30870","2"
"91607","2"
"42773","2"
"110807","4"
"21340","4"
"5929","2"
"68952","2"
"37199","4"
"26590","4"
"33979","2"
"16367","2"
"95717","4"
"53569","9"
"102240","4"
"99413","2"
"50754","2"
"9001","4"
"71294","2"
"35827","4"
"69472","2"
"119066","2"
"96225","2"
"120861","9"
"50483","2"
"35468","2"
"86623","10"
"91395","4"
"38220","2"
"55082","6"
"1322","4"
"19508","2"
"47424","2"
"11142","2"
"123514","2"
"9766","4"
"70364","2"
"114586","2"
"1168","2"
"28546","2"
"45959","4"
"29291","2"
"21692","4"
"122634","10"
"118839","13"
"111205","10"
"24035","2"
"16475","2"
"53192","4"
"113264","2"
"111441","2"
"35382","2"
"83313","2"
"61347","4"
"68048","4"
"16262","2"
"18467","6"
"94756","2"
"123328","2"
"60114","2"
"120470","2"
"11966","2"
"38333","2"
"1933","2"
"100480","4"
"97491","2"
"123702","4"
"10803","4"
"53530","4"
"123179","2"
"45404","4"
"18150","4"
"27241","2"
"20157","2"
"84837","11"
"103362","2"
"27676","2"
"78961","2"
"92176","2"
"84771","4"
"76759","4"
"120714","2"
"110391","2"
"16143","2"
"84584","2"
"17383","2"
"106604","2"
"107614","2"
"7163","2"
"55456","2"
"80073","2"
"54707","4"
"34785","2"
"38748","4"
"69137","4"
"72792","2"
"125850","2"
"87918","2"
"106348","2"
"117156","4"
"96303","9"
"122520","10"
"50990","2"
"35330","9"
"96233","2"
"66690","12"
"2928","2"
"123612","3"
"118789","2"
"42828","2"
"74904","9"
"110140","2"
"28842","2"
"84824","2"
"45241","2"
"57754","2"
"31082","2"
"13266","4"
"21497","2"
"78449","2"
"80164","4"
"17322","2"
"29033","11"
"64520","2"
"88804","4"
"21906","2"
"49975","2"
"52667","4"
"60787","2"
"75669","4"
"27686","2"
"123259","2"
"113635","4"
"91797","4"
"10270","3"
"8228","3"
"64531","4"
"85217","2"
"54649","2"
"96200","4"
"42839","4"
"92965","2"
"58201","4"
"17316","2"
"35663","4"
"121291","2"
"122563","4"
"95473","4"
"106918","2"
"19660","2"
"118511","10"
"64514","10"
"3544","2"
"27769","2"
"91137","2"
"43834","2"
"10952","4"
"100376","2"
"103970","2"
"90246","2"
"4592","2"
"32225","2"
"83518","2"
"3874","2"
"123490","2"
"26661","4"
"47433","4"
"98883","2"
"115250","3"
"13753","2"
"102323","2"
"95887","2"
"76217","2"
"122575","2"
"121585","2"
"100929","2"
"44815","2"
"74792","2"
"13501","2"
"79127","2"
"36650","12"
"106730","4"
"107869","4"
"60357","11"
"4589","2"
"44984","10"
"16754","11"
"119162","2"
"5272","6"
"29532","2"
"120048","2"
"124253","4"
"27201","2"
"35723","2"
"94175","2"
"28006","4"
"95860","2"
"119787","4"
"105721","2"
"103274","2"
"30172","4"
"112727","2"
"30688","6"
"87239","2"
"40352","4"
"50711","4"
"104698","2"
"25841","2"
"31306","2"
"29597","4"
"28210","4"
"78885","4"
"56295","2"
"71066","10"
"32133","5"
"49257","2"
"55447","2"
"60162","2"
"116816","4"
"92540","4"
"11344","4"
"62274","2"
"77529","2"
"110586","4"
"116675","2"
"83445","4"
"53630","4"
"66470","2"
"117578","2"
"18316","2"
"522","2"
"69822","2"
"94812","4"
"105356","2"
"121061","2"
"111783","2"
"695","2"
"101098","2"
"92968","4"
"67939","2"
"1573","11"
"35857","4"
"92330","2"
"89624","10"
"112314","4"
"105042","2"
"104617","5"
"91223","3"
"105863","4"
"109437","4"
"15406","4"
"41667","10"
"86353","2"
"34416","2"
"100581","4"
"3877","4"
"11571","2"
"6788","2"
"45553","4"
"87837","4"
"12372","2"
"81453","2"
"49334","2"
"74856","4"
"17403","2"
"86477","2"
"78071","2"
"18568","2"
"102289","2"
"69568","4"
"19091","2"
"110360","10"
"19363","2"
"59777","2"
"56994","4"
"80707","4"
"34846","2"
"73997","2"
"66982","2"
"55228","10"
"51732","4"
"68914","5"
"64478","2"
"31645","4"
"98039","2"
"104069","4"
"46572","4"
"82649","2"
"110538","10"
"101489","2"
"66990","2"
"80440","4"
"37983","2"
"6867","4"
"79825","2"
"96077","2"
"13095","2"
"109077","4"
"19791","4"
"125708","3"
"29861","2"
"103687","4"
"98479","2"
"101945","4"
"60893","2"
"89231","2"
"33292","4"
"60988","2"
"43809","2"
"56356","2"
"33827","9"
"86025","2"
"62164","4"
"81546","4"
"5853","9"
"117258","2"
"73839","2"
"49952","2"
"68045","2"
"98391","4"
"78361","10"
"8374","2"
"49458","4"
"47320","4"
"79326","4"
"80892","2"
"61127","4"
"121814","3"
"82283","2"
"26385","2"
"123810","2"
"1637","2"
"79856","10"
"40819","2"
"108331","9"
"63129","10"
"109728","2"
"21522","2"
"70021","4"
"54289","4"
"118335","2"
"125232","2"
"29832","5"
"51585","4"
"36077","4"
"87777","4"
"66747","4"
"121694","4"
"110439","4"
"32404","4"
"6287","2"
"73962","4"
"123948","3"
"113711","4"
"104535","2"
"80325","2"
"124607","2"
"125635","2"
"107699","4"
"10727","2"
"67114","2"
"44261","2"
"13455","6"
"72738","4"
"81993","4"
"93831","2"
"77329","2"
"117420","2"
"79347","10"
"74390","2"
"112091","2"
"93273","4"
"92609","2"
"45453","2"
"47440","4"
"43902","2"
"55461","3"
"101399","2"
"8836","4"
"111599","2"
"115457","2"
"54566","4"
"33038","4"
"12445","4"
"51063","2"
"38035","2"
"61501","2"
"62081","2"
"41513","13"
"5495","2"
"32546","4"
"84011","12"
"34711","4"
"114883","2"
"50627","2"
"45582","4"
"12977","2"
"430","10"
"56209","9"
"113501","2"
"42678","4"
"121056","2"
"30938","3"
"35925","2"
"109811","9"
"79747","2"
"83383","2"
"51353","4"
"9215","4"
"112319","4"
"13677","2"
"18399","4"
"94514","2"
"64846","4"
"77675","2"
"116228","2"
"24085","4"
"51004","2"
"64098","2"
"1182","2"
"94779","2"
"1728","4"
"10777","2"
"113689","2"
"48294","2"
"65796","4"
"30435","4"
"18263","2"
"11292","2"
"104257","4"
"12183","4"
"29142","11"
"38018","2"
"82793","4"
"58881","4"
"25592","2"
"68573","4"
"108765","2"
"18494","9"
"22696","2"
"41919","2"
"59769","2"
"55416","2"
"50747","2"
"6375","4"
"50540","4"
"37947","4"
"22256","2"
"80786","2"
"112508","2"
"101358","10"
"63376","4"
"21918","2"
"93031","2"
"18992","2"
"35883","4"
"98496","2"
"121173","2"
"19875","2"
"58362","4"
"34946","4"
"100631","2"
"107843","2"
"64067","2"
"84186","2"
"66800","4"
"71577","11"
"14110","4"
"27579","2"
"57885","2"
"115672","4"
"33777","2"
"67113","2"
"51891","2"
"14273","4"
"24469","2"
"102878","4"
"10701","2"
"30959","4"
"98990","2"
"30248","4"
"23277","4"
"31269","2"
"119809","4"
"95831","10"
"100498","2"
"30795","4"
"74873","2"
"100177","4"
"57325","4"
"107139","2"
"78460","4"
"54626","2"
"48326","4"
"47314","2"
"91883","4"
"87743","2"
"58997","2"
"61375","4"
"12759","2"
"13468","4"
"32693","2"
"41772","2"
"41520","4"
"123781","2"
"82295","2"
"97914","3"
"6853","2"
"34452","2"
"63592","4"
"101666","2"
"109187","2"
"30781","2"
"63676","2"
"89708","2"
"47777","2"
"89824","2"
"11284","2"
"102510","2"
"99393","4"
"60294","9"
"94740","2"
"45625","2"
"493","2"
"51693","2"
"48984","2"
"72937","2"
"1526","4"
"87818","2"
"77326","10"
"95000","4"
"39950","10"
"45701","4"
"33009","4"
"98328","4"
"98922","2"
"57549","2"
"56389","2"
"105898","4"
"2382","4"
"48886","4"
"47816","4"
"7027","4"
"99919","2"
"11353","4"
"72563","4"
"94959","2"
"100477","2"
"115714","2"
"36430","6"
"44469","9"
"104817","10"
"113801","2"
"103351","2"
"117993","13"
"122951","2"
"93357","2"
"104284","2"
"21227","2"
"118632","2"
"17701","4"
"6895","2"
"67846","4"
"30623","2"
"106748","4"
"89914","4"
"21202","2"
"67032","2"
"18129","11"
"88982","4"
"117956","4"
"3589","2"
"51930","2"
"101601","2"
"35052","4"
"40360","4"
"48577","2"
"13148","4"
"89511","4"
"56929","2"
"54869","2"
"42197","2"
"11955","2"
"42698","4"
"53745","2"
"28363","4"
"24124","4"
"9315","4"
"112959","2"
"101323","4"
"8504","11"
"63382","2"
"105641","2"
"84583","10"
"33595","2"
"59938","2"
"109165","2"
"37812","2"
"73664","4"
"57967","4"
"34565","2"
"23838","2"
"67241","4"
"120543","10"
"57162","2"
"124670","4"
"114185","4"
"29490","2"
"66888","2"
"10142","2"
"45906","4"
"90343","4"
"15041","2"
"118074","3"
"59173","2"
"120522","11"
"100001","2"
"58838","4"
"61931","4"
